series_name,network,season,title,imdb,engagement,date_aired,run_time,format,monster_name,monster_gender,monster_type,monster_subtype,monster_species,monster_real,monster_amount,caught_fred,caught_daphnie,caught_velma,caught_shaggy,caught_scooby,captured_fred,captured_daphnie,captured_velma,captured_shaggy,captured_scooby,unmask_fred,unmask_daphnie,unmask_velma,unmask_shaggy,unmask_scooby,snack_fred,snack_daphnie,snack_velma,snack_shaggy,snack_scooby,unmask_other,caught_other,caught_not,trap_work_first,setting_terrain,setting_country_state,suspects_amount,non_suspect,arrested,culprit_name,culprit_gender,culprit_amount,motive,if_it_wasnt_for,and_that,door_gag,number_of_snacks,split_up,another_mystery,set_a_trap,jeepers,jinkies,my_glasses,just_about_wrapped_up,zoinks,groovy,scooby_doo_where_are_you,rooby_rooby_roo,batman,scooby_dum,scrappy_doo,hex_girls,blue_falcon,fred_va,daphnie_va,velma_va,shaggy_va,scooby_va
"Be Cool, Scooby-Doo!",Boomerang,1,The Norse Case Scenario,7.3,48.0,2017-06-20,22,TV Series,"Viking Ghosts,Viking Ghosts,Viking Ghosts","Male,Male,Male","Ghost,Ghost,Ghost","Viking,Viking,Viking","Human,Human,Human",fake,3,True,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,Forest,United States,6,False,True,"Donald,Edith,Ranger Mark","Male,Female,Male",3,Natural Resource,you meddling kids being excited to eat food out of the trash,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
"Be Cool, Scooby-Doo!",Boomerang,1,The People vs. Fred Jones,7.7,50.0,2017-06-20,22,TV Series,Toxic Mutant,Male,Undead,Mutant,Human,fake,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Urban,United States,3,False,True,Dayton Knight,Male,1,Theft,that meddling lawyer didn't discover that suprise envelope with evidence that proved who the toxic mutant really was,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
Lego,Warner Home Video,Movie,LEGO Scooby-Doo! Blowout Beach Bash,5.6,565.0,2017-07-25,77,Movie,"Ghost Pirate,Ghost Pirate","Male,Female","Ghost,Ghost","Pirate,Pirate","Human,Human",fake,2,False,False,True,False,False,True,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,Coast,United States,9,False,True,"Rob Holdout,Laura Holdout,Chad Holdout,Krissy Holdout,Sheriff,Deputy","Male,Female,Male,Female,Male,Male",6,Treasure,our meddling kids,,False,1 box,0.0,0.0,0.0,1.0,13.0,1.0,0.0,2.0,0.0,1.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
"Be Cool, Scooby-Doo!",Boomerang,2,Some Fred Time,8.2,53.0,2017-11-14,22,TV Series,Dorsal Foot,Male,Animal,Humanoid,Shark,fake,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Coast,United States,3,False,True,Bellington,Male,1,Competition,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
"Be Cool, Scooby-Doo!",Boomerang,2,There Wolf,7.5,40.0,2017-11-15,22,TV Series,Werewolf,Male,Animal,Werewolf,Human,fake,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Forest,United States,3,False,True,Miguel,Male,1,Theft,mimes,,False,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
"Be Cool, Scooby-Doo!",Boomerang,2,Renn Scare,7.4,40.0,2017-11-15,22,TV Series,Jester Monster,Male,Disguised,Jester,Human,fake,1,False,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Forest,United States,3,False,True,Harvey,Male,1,Competition,,,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
"Be Cool, Scooby-Doo!",Boomerang,2,How to Train Your Coward,7.6,42.0,2017-12-21,22,TV Series,Vampire,Male,Undead,Vampire,Human,fake,1,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Rural,United States,3,False,True,"Sheriff Boon,Paco","Male,Male",2,Theft,actually I can't get mad at my little meddling munchkins,,False,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
"Be Cool, Scooby-Doo!",Boomerang,2,Worst in Show,7.1,38.0,2017-11-17,22,TV Series,Houndbeast,Male,Animal,Beast,Hound,fake,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Urban,New York,4,False,True,Estelle Brady,Female,1,Competition,I gotta say that very impressive song and dance routine well done,plus the meddling stuff,False,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
"Be Cool, Scooby-Doo!",Boomerang,2,Mysteries on the Disorient Express,7.5,42.0,2017-11-18,22,TV Series,"Grim Reaper,Mummy,Tengu,Tarasque,Tzitzimitl,Manticore,Haniver,Hemogoblin","Male,Male,Male,Male,Female,Male,Male,Male","Undead,Undead,Mythical,Mythical,Magician,Mythical,Mythical,Mythical","Skeleton,Mummy,Humanoid,Humanoid,Shaman,Beast,Beast,Goblin","Human,Human,Chicken,Turtle,Human,Manticore,Beast,Goblin",fake,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Rural,United States,4,True,True,"Tobor,Ichi,Other Spies","Male,Female,Male",3,Theft,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
"Be Cool, Scooby-Doo!",Boomerang,2,Halloween,7.4,43.0,2017-09-28,22,TV Series,"Baba Yaga,Baba Yaga House","Female,Male","Magician,Possessed Object","Witch,House","Human,House",fake,2,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Urban,United States,3,False,True,"Mrs. Clune,Mr. Clune","Female,Male",2,Competition,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
"Be Cool, Scooby-Doo!",Boomerang,2,The Curse of Kaniaku,7.5,39.0,2017-11-19,22,TV Series,Kaniaku,Male,Animal,Demon,Crab,fake,1,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Urban,Japan,4,False,True,Mr. Kagawa,Male,1,Competition,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
"Be Cool, Scooby-Doo!",Boomerang,2,Vote Velma,6.6,40.0,2017-11-19,22,TV Series,Ghost of Amos Littlefield,Male,Ghost,Ghost,Human,fake,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Urban,United States,5,False,True,Violet Oberon,Female,2,Competition,,,False,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
"Be Cool, Scooby-Doo!",Boomerang,2,Scroogey Doo,7.7,47.0,2017-11-30,22,TV Series,"Ghost of Jacob Marley,Ghost of Christmas Past,Ghost of Christmas Present,Ghost of Christmas Future","Male,Female,Male,Male","Ghost,Ghost,Ghost,Ghost","Ghost,Ghost,Ghost,Ghost","Human,Human,Human,Human",fake,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Urban,England,4,False,True,Dr. Buggly,Male,1,Theft,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
"Be Cool, Scooby-Doo!",Boomerang,2,In Space,8.0,44.0,2017-11-20,22,TV Series,Space Kook,Male,Extraterrestrial,Humanoid,Alien,fake,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,Space,Space,3,True,True,Officer Soung,Male,1,Natural Resource,,,False,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
"Be Cool, Scooby-Doo!",Boomerang,2,Doo Not Distrub,7.9,50.0,2017-11-21,22,TV Series,Ghost of Mother,Female,Undead,Zombie,Human,fake,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,Snow,United States,2,True,True,Josh,Male,1,Competition,,,False,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
"Be Cool, Scooby-Doo!",Boomerang,2,Silver Scream,7.4,38.0,2017-11-22,22,TV Series,Ghost of Archie Barnes,Male,Ghost,Ghost,Human,fake,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Rural,California,5,False,True,Lori Logan,Female,1,Competition,you meddling with it,,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
"Be Cool, Scooby-Doo!",Boomerang,2,Fright of Hand,7.2,35.0,2017-11-22,22,TV Series,Mutant Rabbit,Male,Animal,Giant,Rabbit,fake,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Urban,United States,3,True,True,"Saul Twinkelshine,Greg Twinkelshine","Male,Male",2,Competition,,,False,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
"Be Cool, Scooby-Doo!",Boomerang,2,Greece in the World,6.7,35.0,2017-11-23,22,TV Series,Arachne,Female,Mythical,Humanoid,Spider,fake,1,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Rural,Greece,4,False,True,"Aeslop,Prince Shlemielius","Male,Male",2,Competition,the itching,,False,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
Warner Home Video,Cartoon Network,Movie,Batman: The Brave and the Bold: Bat-Mite Presents: Batman's Strangest Cases!,6.6,1698.0,2018-01-09,75,Movie,Crimson Cloak,Male,Ghost,Phantom,Human,fake,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,,Urban,United States,15,True,True,"Clayface,The Riddler","Male,Male",2,Conquer,you meddling kids,,False,several,1.0,1.0,0.0,4.0,8.0,0.0,0.0,5.0,0.0,0.0,1.0,True,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
"Be Cool, Scooby-Doo!",Boomerang,2,American Goth,7.1,41.0,2018-03-08,22,TV Series,Plant Monster,Male,Plant,Humanoid,Bush,fake,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Urban,United States,4,False,True,Dorbin,Male,1,Competition,,,False,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
"Be Cool, Scooby-Doo!",Boomerang,2,Omelettes Are Forever,7.2,31.0,2018-03-09,22,TV Series,Minus,Male,Disguised,Mutant,Human,fake,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Urban,United States,4,False,True,"Bubby,Dillingsley","Female,Male",2,Competition,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
"Be Cool, Scooby-Doo!",Boomerang,2,Ghost in the Mystery Machine,7.4,36.0,2018-03-10,22,TV Series,The Mystery Machine,Female,Possessed Object,Car,Vehicle,fake,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Desert,United States,4,False,True,"Dr. Blum,Lori Walsh","Male,Female",2,Competition,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
"Be Cool, Scooby-Doo!",Boomerang,2,Naughty or Ice,7.4,38.0,2018-03-11,22,TV Series,Ice Man,Male,Ancient,Caveman,Human,fake,1,False,True,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,Snow,United States,3,False,True,Mrs. Anja,Female,1,Theft,,,False,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
"Be Cool, Scooby-Doo!",Boomerang,2,Night of the Upsetting Shorts,7.3,39.0,2018-03-12,22,TV Series,Ape Man,Male,Animal,Half-Human,Ape,fake,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,Urban,Florida,5,False,False,Grammy Rodgers,Female,1,Competition,,,False,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
"Be Cool, Scooby-Doo!",Boomerang,2,Junkyard Dogs,6.9,37.0,2018-03-13,22,TV Series,Trash Monster,Male,Mechanical,Robot,Robot,fake,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Rural,United States,3,False,True,Officer Mike,Male,1,Theft,you meddling little friends,,False,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
"Be Cool, Scooby-Doo!",Boomerang,2,Protein Titans 2,6.7,33.0,2018-03-14,22,TV Series,Ghost Chef,Male,Ghost,Chef,Human,fake,1,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Urban,California,4,False,True,"Zara,Megan Flemmming","Female,Female",2,Competition,"blah, blah, blah",,False,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
"Be Cool, Scooby-Doo!",Boomerang,2,World of Witchcraft,6.9,33.0,2018-03-15,22,TV Series,Demon of Salem,Male,Mythical,Demon,Demon,fake,1,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,,Rural,Massachusetts,4,False,True,"Mrs. Baker,Carl Baker","Male,Female",2,Theft,,,False,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
"Be Cool, Scooby-Doo!",Boomerang,2,Professor Huh? Part 1,7.8,37.0,2018-03-16,22,TV Series,Professor Huh?,Male,Disguised,Random,Human,fake,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,Urban,United States,5,,,,,0,,,,False,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
"Be Cool, Scooby-Doo!",Boomerang,2,Professor Huh? Part 6 3/4,7.9,36.0,2018-03-17,22,TV Series,Professor Huh?,Male,Disguised,Random,Human,fake,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Urban,United States,3,False,True,"Rose,Rose Henchman,Rose Henchman","Female,Male, Male",3,Competition,,,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
"Be Cool, Scooby-Doo!",Boomerang,2,Pizza O'Possumm's,6.8,31.0,2018-03-18,11,TV Series,Pizza O'Possum,Male,Mechanical,Robot,Rat,fake,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Urban,United States,3,False,False,Lydia,Female,1,Competition,you meddling grown-ups,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
"Be Cool, Scooby-Doo!",Boomerang,2,The Curse of Half-Beard's Booty,6.8,31.0,2018-03-18,11,TV Series,Half-Beard's Ghost,Male,Ghost,Pirate,Human,fake,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,Cave,United States,3,False,True,"Dr.Cutler,Oft-Injured Willy,Karen","Male,Male,Female",3,Treasure,,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
Supernatural,The CW,Crossover,Scoobynatural,9.6,6929.0,2018-03-29,42,Crossover,"Phantasm,Ghost Kid","Male,Male","Undead,Undead","Phantasm,Ghost","Human,Human",real,2,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Rural,United States,6,False,True,Jay,Male,1,Competition,those meddling kids,,True,0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
Warner Home Video,Warner Home Video,Movie,Daphne & Velma,4.2,1557.0,2018-05-22,75,Movie,,,,,,,0,,False,False,,,,False,False,,,,False,False,,,,False,False,,,False,False,False,,Urban,California,11,False,True,"Carol,Tobias Bloom","Female,Male",2,Theft,you meddling kids,,False,0,,,,0.0,3.0,0.0,0.0,,,,,False,False,False,False,False,,Sarah Jeffery,Sarah Gilman,,
Warner Home Video,Warner Home Video,Movie,Scooby-Doo! and the Gourmet Ghost,7.3,825.0,2018-09-11,77,Movie,Red Ghost,Male,Ghost,Phantom,Human,fake,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,Rural,Rhode Island,11,False,True,Henry Metcalf,Male,1,Competition,,,True,0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
OK K.O.!,Cartoon Network,Crossover,Monster Party,8.1,26.0,2018-10-01,11,Crossover,Living Tree,Male,Plant,Tree,Tree,real,1,,,,,,,,,,,,,,,,,,,,,False,False,True,,Rural,United States,0,,,,,0,,,,False,0,,,,,,,,,,,,False,False,False,False,False,,,,,
Warner Home Video,Warner Home Video,Movie,Scooby-Doo! and the Curse of the 13th Ghost,6.5,1182.0,2019-02-05,82,Movie,Asmodeus,Male,Mythical,Demon,Demon,fake,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,,Mountain,Tibet,4,False,True,Mortifer Quinch,Male,1,Treasure,you meddling kids,,False,4,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
Scooby-Doo and Guess Who?,Boomerang,1,Revenge of the Swamp Monster,7.0,126.0,2019-06-27,22,TV Series,Swamp Monster,Male,Animal,Humanoid,Swamp-Monster,fake,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,Swamp,Florida,5,False,True,Caddy,Male,1,Competition,meddling basketball leggendand assist king and bowling aficionado Christ Paul,"caddy legend, Shaggy Rodgers",False,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
Scooby-Doo and Guess Who?,Boomerang,1,A Mystery Solving Gang Divided,7.9,93.0,2019-07-02,22,TV Series,Civil War Zombie Ghosts,Male,Ghost,Soldier,Human,fake,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,Rural,Pennsylvania,2,False,True,Jebb,Male,1,Treasure,"you meddling kids, uh, all 10 of you",,False,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
Scooby-Doo and Guess Who?,Boomerang,1,Peebles' Pet Show of Terrible Terrors!,7.9,79.0,2019-07-11,22,TV Series,Fish Monster,Male,Animal,Humanoid,Fish,fake,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,,Urban,United States,1,True,True,Mr. Peebles,Male,1,Competition,you meddling kids,"Wanda Sykes, and Magilla Gorilla",False,1 box,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
Scooby-Doo and Guess Who?,Boomerang,1,"Elementary, My Dear Shaggy!",8.1,78.0,2019-07-18,22,TV Series,Screaming Skulls of London,Male,Ghost,Skulls,Skull,fake,1,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Urban,England,3,False,True,"Security Gaurd,Beefeater","Male,Male",2,Theft,you meddling dustbin lids,,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
Warner Home Video,Warner Home Video,Movie,Scooby-Doo! Return to Zombie Island,5.7,1418.0,2019-07-21,80,Movie,"Zombies,Werecat Simone Lenoir,Werecat Lena Dupree,Werecat Jacques,Werecat","Male,Female,Female,Male,Male","Undead,Animal,Animal,Animal,Animal","Zombie,Werecat,Werecat,Werecat,Werecat","Human,Werecat,Werecat,Werecat,Werecat",fake,5,True,True,True,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,Swamp,Louisiana,12,False,True,"Jack,Linda,Mona,Alan Smithee,Ferry Captain,Male Greeter,Female Greeter","Male,Female,Female,Male,Male,Male,Female",7,Treasure,you-you meddling whipper-snappers,,True,2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
Scooby-Doo and Guess Who?,Boomerang,1,Ollie Ollie In-Come Free!,7.3,84.0,2019-07-25,23,TV Series,Cat Mummy,Male,Undead,Mummy,Cat,fake,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,Urban,England,3,False,True,Antique Dealer,Male,1,Theft,you meddling kids,comedy legend Ricky Gervais,True,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
Scooby-Doo and Guess Who?,Boomerang,1,The Scooby of a Thousand Faces!,8.1,74.0,2019-08-01,22,TV Series,Minotaur,Male,Mythical,Minotaur,Minotaur,fake,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,Rural,Greece,2,False,True,Curator,Male,1,Treasure,you meddling kids,Wonder Woman,False,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
Scooby-Doo and Guess Who?,Boomerang,1,The Cursed Cabinet of Professor Madds Markson,8.3,70.0,2019-08-08,22,TV Series,"Ghost of Madds Markson,Madds Markson Monster","Male,Male","Undead,Animal","Ghost,Mutant","Human,Bunny",fake,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Urban,Nevada,3,True,False,Teller,Male,1,Entertainment,you meddling kids,Penn being so hard to fool,False,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
Scooby-Doo and Guess Who?,Boomerang,1,When Urkel-Bots Go Bad!,6.5,74.0,2019-08-15,22,TV Series,Technomancer,Male,Magician,Technomancer,Human,fake,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,Urban,Illinois,4,False,True,Janitor,Female,1,Natural Resource,you meddling kids,super-nerd Steven Quincy Urkel,False,several,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
Scooby-Doo and Guess Who?,Boomerang,1,The Fastest Food Fiend!,7.5,52.0,2019-08-22,23,TV Series,Spectral Speedster,Male,Ghost,Humanoid,Monster,fake,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Rural,United States,3,False,True,Bill Tally,Male,1,Competition,you meddling kids,comedy legend Jim Gaffigan,True,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
Scooby-Doo and Guess Who?,Boomerang,1,Attack of the Weird Al-Osaurus!,7.5,61.0,2019-08-29,23,TV Series,"Dinosaur,Dinosaur","Male,Male","Animal,Animal","Allosaurus,Ceratosarus","Dinosaur,Dinosaur",fake,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Forest,United States,4,False,True,"Pete,Pete","Male,Male",2,Natural Resource,"you meddling kids, eh",musical styles of Weird Al Yanovic,False,0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
